"1051",5
"1053",5
"1058",5
"1063",5
"1064",5
"1067",5
"1068",5
"1069",5
"1070",5
"1074",5
"1075",5
"1076",5
"1078",5
"1080",5
"1083",5
"1084",5
"1085",5
"1087",5
"1088",5
"1090",5
"1092",5
"1096",5
"1097",5
"1098",5
"1101",5
"1102",5
"1103",5
"1107",5
"1108",5
"1109",5
"1110",5
"1113",5
"1115",5
"1117",5
"1120",5
"1121",5
"1125",5
"1132",5
"1137",5
"1141",5
"1143",5
"1146",5
"1147",5
"1148",5
"1153",5
"1156",5
"1158",5
"1159",5
"1160",5
"1163",5
"1166",5
"1169",5
"1172",5
"1173",5
"1175",5
"1176",5
"1177",5
"1178",5
"1179",5
"1180",5
"1181",5
"1182",5
"1184",5
"1188",5
"1189",5
"1192",5
"1193",5
"1196",5
"1200",5
"1201",5
"1203",5
"1205",5
"1210",5
"1212",5
"1214",5
"1218",5
"1219",5
"1220",5
"1221",5
"1225",5
"1228",5
"1231",5
"1232",5
"1234",5
"1238",5
"1240",5
"1242",5
"1243",5
"1244",5
"1247",5
"1249",5
"1250",5
"1255",5
"1257",5
"1258",5
"1259",5
"1263",5
"1267",5
"1268",5
"1269",5
"1270",5
"1274",5
"1275",5
"1276",5
"1277",5
"1280",5
"1281",5
"1282",5
"1283",5
"1284",5
"1285",5
"1286",5
"1288",5
"1289",5
"1290",5
"1291",5
"1292",5
"1297",5
"1299",5
"1300",5
"1302",5
"1304",5
"1305",5
"1307",5
"1311",5
"1313",5
"1315",5
"1320",5
"1322",5
"1326",5
"1327",5
"1328",5
"1330",5
"1337",5
"1340",5
"1345",5
"1346",5
"1351",5
"1352",5
"1353",5
"1354",5
"1355",5
"1357",5
"1358",5
"1360",5
"1362",5
"1363",5
"1364",5
"1365",5
"1370",5
"1372",5
"1373",5
"1376",5
"1377",5
"1378",5
"1381",5
"1384",5
"1387",5
"1390",5
"1391",5
"1392",5
"1393",5
"1394",5
"1396",5
"1397",5
"1398",5
"1399",5
"1400",5
"1401",5
"1402",5
"1403",5
"1405",5
"1406",5
"1408",5
"1409",5
"1410",5
"1411",5
"1413",5
"1414",5
"1415",5
"1417",5
"1420",5
"1421",5
"1422",5
"1424",5
"1428",5
"1431",5
"1433",5
"1434",5
"1435",5
"1436",5
"1437",5
"1438",5
"1441",5
"1442",5
"1443",5
"1444",5
"1450",5
"1451",5
"1452",5
"1456",5
"1459",5
"1461",5
"1462",5
